-5,1.51186,0.0191453,-0.0469368,2.29836
-4.9995,1.51209,0.0169837,-0.0460104,2.29789
-4.999,1.51248,0.0166749,-0.0426136,2.29975
-4.9985,1.51278,0.0138958,-0.0478631,2.29867
-4.998,1.51317,0.0142045,-0.045084,2.29774
-4.9975,1.5117,0.0166749,-0.0481719,2.29836
-4.997,1.51178,0.0154397,-0.0444664,2.30036
-4.9965,1.51124,0.0151309,-0.0444664,2.30036
-4.996,1.51286,0.0148221,-0.0460104,2.30361
-4.9955,1.51255,0.0145133,-0.0441576,2.29836
-4.995,1.51286,0.0160573,-0.045084,2.30206
-4.9945,1.51209,0.0200716,-0.0478631,2.30376
-4.994,1.51209,0.0151309,-0.0475543,2.30469
-4.9935,1.51325,0.0176013,-0.0469368,2.30237
-4.993,1.51325,0.0160573,-0.0531126,2.30283
-4.9925,1.51309,0.0169837,-0.0463192,2.29728
-4.992,1.5124,0.0151309,-0.0469368,2.29774
-4.9915,1.51201,0.0172925,-0.0487895,2.29897
-4.991,1.51217,0.0160573,-0.0512599,2.30191
-4.9905,1.51332,0.0176013,-0.0518775,2.29928
-4.99,1.51332,0.0191453,-0.0478631,2.29913
-4.9895,1.51302,0.0188365,-0.0460104,2.30376
-4.989,1.51232,0.0154397,-0.0447752,2.30237
-4.9885,1.51139,0.0160573,-0.0497159,2.30314
-4.988,1.51116,0.0148221,-0.0447752,2.29388
-4.9875,1.51232,0.0151309,-0.0423048,2.29573
-4.987,1.51332,0.0172925,-0.0441576,2.30253
-4.9865,1.51356,0.0154397,-0.0457016,2.29944
-4.986,1.51363,0.012043,-0.0475543,2.30577
-4.9855,1.51317,0.0176013,-0.0463192,2.30052
-4.985,1.5124,0.0176013,-0.0382905,2.29728
-4.9845,1.5124,0.0176013,-0.0481719,2.30206
-4.984,1.51116,0.0169837,-0.0475543,2.29527
-4.9835,1.51201,0.0151309,-0.0395257,2.30145
-4.983,1.51224,0.0166749,-0.0457016,2.29928
-4.9825,1.51201,0.0157485,-0.0447752,2.30036
-4.982,1.51224,0.0191453,-0.0447752,2.30129
-4.9815,1.51263,0.0157485,-0.0438488,2.29975
-4.981,1.51186,0.0148221,-0.0457016,2.29975
-4.9805,1.51186,0.0169837,-0.0401433,2.30191
-4.98,1.5124,0.0160573,-0.0444664,2.30021
-4.9795,1.51302,0.0200716,-0.0395257,2.30067
-4.979,1.51317,0.0166749,-0.0432312,2.29836
-4.9785,1.51278,0.0138958,-0.041996,2.30175
-4.978,1.51286,0.0197628,-0.0401433,2.30268
-4.9775,1.51186,0.0191453,-0.0392169,2.30237
-4.977,1.51186,0.0172925,-0.0453928,2.30283
-4.9765,1.51186,0.0142045,-0.045084,2.29851
-4.976,1.51232,0.0145133,-0.0478631,2.29913
-4.9755,1.51309,0.0114254,-0.0444664,2.30006
-4.975,1.51317,0.0142045,-0.0429224,2.30052
-4.9745,1.51186,0.0157485,-0.0463192,2.30175
-4.974,1.51348,0.0154397,-0.0472456,2.29789
-4.9735,1.51441,0.0145133,-0.046628,2.29897
-4.973,1.51356,0.0108078,-0.0469368,2.29743
-4.9725,1.51371,0.0138958,-0.0469368,2.29867
-4.972,1.51147,0.0145133,-0.0497159,2.30145
-4.9715,1.51139,0.0154397,-0.0453928,2.29728
-4.971,1.51163,0.0142045,-0.0497159,2.30175
-4.9705,1.51332,0.0163661,-0.0512599,2.29913
-4.97,1.51348,0.0172925,-0.0469368,2.30052
-4.9695,1.51309,0.0194541,-0.0469368,2.30145
-4.969,1.51193,0.0188365,-0.04354,2.29635
-4.9685,1.5117,0.0160573,-0.0441576,2.29681
-4.968,1.5124,0.0166749,-0.0475543,2.29836
-4.9675,1.51332,0.0145133,-0.0444664,2.30067
-4.967,1.51309,0.0176013,-0.0453928,2.30345
-4.9665,1.51278,0.0166749,-0.0447752,2.29867
-4.966,1.51325,0.0179101,-0.0478631,2.30036
-4.9655,1.51271,0.0179101,-0.0432312,2.29604
-4.965,1.51263,0.0145133,-0.0413785,2.30036
-4.9645,1.5124,0.0176013,-0.0426136,2.29867
-4.964,1.51232,0.0169837,-0.0444664,2.30052
-4.9635,1.51232,0.0188365,-0.0494071,2.29666
-4.963,1.5117,0.0176013,-0.0444664,2.30098
-4.9625,1.51232,0.0151309,-0.0416873,2.30036
-4.962,1.51248,0.0166749,-0.0416873,2.29805
-4.9615,1.51232,0.0163661,-0.0441576,2.29959
-4.961,1.51278,0.0160573,-0.04354,2.29851
-4.9605,1.51371,0.0160573,-0.0441576,2.30021
-4.96,1.51425,0.0154397,-0.0423048,2.2965
-4.9595,1.51348,0.0194541,-0.0472456,2.30052
-4.959,1.51224,0.012043,-0.045084,2.30314
-4.9585,1.51101,0.0151309,-0.0389081,2.30222
-4.958,1.51155,0.013587,-0.0404521,2.30129
-4.9575,1.5124,0.0148221,-0.0404521,2.3016
-4.957,1.51332,0.0148221,-0.0469368,2.29944
-4.9565,1.51332,0.0185277,-0.0472456,2.30268
-4.956,1.51294,0.0145133,-0.0475543,2.30392
-4.9555,1.51232,0.0148221,-0.0484807,2.30623
-4.955,1.51356,0.0206892,-0.0444664,2.30361
-4.9545,1.5141,0.0142045,-0.0426136,2.29867
-4.954,1.51294,0.0142045,-0.0447752,2.30392
-4.9535,1.51124,0.0129694,-0.0534214,2.29496
-4.953,1.51116,0.0191453,-0.0444664,2.30484
-4.9525,1.51309,0.0172925,-0.045084,2.30083
-4.952,1.51325,0.0169837,-0.0500247,2.30283
-4.9515,1.51448,0.0172925,-0.046628,2.29712
-4.951,1.51317,0.0188365,-0.0475543,2.29867
-4.9505,1.51248,0.0166749,-0.0478631,2.30006
-4.95,1.51124,0.0166749,-0.04354,2.29697
-4.9495,1.51155,0.0138958,-0.0416873,2.30067
-4.949,1.51263,0.0151309,-0.0410697,2.30253
-4.9485,1.51248,0.0129694,-0.0413785,2.30006
-4.948,1.51294,0.0194541,-0.0398345,2.29959
-4.9475,1.51278,0.0148221,-0.04354,2.29851
-4.947,1.51224,0.0132782,-0.0423048,2.29681
-4.9465,1.51201,0.0157485,-0.0460104,2.30299
-4.946,1.51201,0.013587,-0.0460104,2.30253
-4.9455,1.5117,0.0166749,-0.0432312,2.29805
-4.945,1.51232,0.0148221,-0.0447752,2.30237
-4.9445,1.51186,0.0179101,-0.0463192,2.29743
