-5,1.51317,0.0247036,-0.0494071,2.32785
-4.9995,1.51356,0.0188365,-0.0497159,2.32661
-4.999,1.51317,0.0213068,-0.0475543,2.33263
-4.9985,1.51356,0.0234684,-0.0509511,2.32754
-4.998,1.51348,0.0179101,-0.0503335,2.33001
-4.9975,1.51332,0.0213068,-0.0509511,2.33155
-4.997,1.5107,0.0194541,-0.0509511,2.32908
-4.9965,1.51147,0.0179101,-0.0512599,2.32615
-4.996,1.51332,0.0243948,-0.0515687,2.32985
-4.9955,1.51394,0.0179101,-0.0497159,2.33202
-4.995,1.51317,0.0188365,-0.0531126,2.33063
-4.9945,1.51248,0.0200716,-0.0494071,2.32924
-4.994,1.5117,0.0154397,-0.0487895,2.32985
-4.9935,1.5124,0.0185277,-0.0531126,2.32661
-4.993,1.51232,0.0219244,-0.0509511,2.32599
-4.9925,1.51271,0.0188365,-0.0512599,2.3246
-4.992,1.51309,0.0172925,-0.0490983,2.32661
-4.9915,1.51309,0.0166749,-0.0484807,2.32785
-4.991,1.5124,0.0191453,-0.0475543,2.32491
-4.9905,1.51186,0.0188365,-0.046628,2.32661
-4.99,1.51155,0.0200716,-0.0457016,2.32569
-4.9895,1.51186,0.0176013,-0.0506423,2.32985
-4.989,1.51302,0.0191453,-0.0447752,2.32152
-4.9885,1.51441,0.0151309,-0.046628,2.33124
-4.988,1.51379,0.0216156,-0.0410697,2.32955
-4.9875,1.51309,0.0200716,-0.0469368,2.32754
-4.987,1.51302,0.0197628,-0.0490983,2.32584
-4.9865,1.51294,0.0182189,-0.0410697,2.32738
-4.986,1.51294,0.0200716,-0.046628,2.32846
-4.9855,1.51325,0.022542,-0.0385993,2.32337
-4.985,1.51302,0.0231596,-0.0413785,2.33124
-4.9845,1.51217,0.0160573,-0.0478631,2.32584
-4.984,1.51155,0.0185277,-0.0457016,2.32692
-4.9835,1.51209,0.0179101,-0.041996,2.32476
-4.983,1.51193,0.0179101,-0.0475543,2.32538
-4.9825,1.51255,0.0172925,-0.041996,2.32924
-4.982,1.51309,0.0157485,-0.0484807,2.32846
-4.9815,1.51348,0.0148221,-0.0469368,2.32553
-4.981,1.51286,0.0216156,-0.046628,2.33016
-4.9805,1.51248,0.0206892,-0.0447752,2.32738
-4.98,1.51139,0.0188365,-0.0441576,2.3226
-4.9795,1.51163,0.022542,-0.0506423,2.32785
-4.979,1.51271,0.020998,-0.0518775,2.32738
-4.9785,1.51193,0.0154397,-0.0444664,2.32538
-4.978,1.51186,0.0166749,-0.0487895,2.32924
-4.9775,1.51193,0.0194541,-0.0531126,2.32893
-4.977,1.51348,0.0194541,-0.0512599,2.32862
-4.9765,1.51356,0.0219244,-0.0472456,2.32924
-4.976,1.51232,0.0157485,-0.0512599,2.32831
-4.9755,1.51163,0.0194541,-0.0512599,2.32846
-4.975,1.51209,0.0179101,-0.0490983,2.32846
-4.9745,1.51309,0.0188365,-0.0490983,2.32723
-4.974,1.51425,0.0169837,-0.0469368,2.32985
-4.9735,1.5134,0.0188365,-0.0453928,2.33032
-4.973,1.51178,0.0200716,-0.0441576,2.32785
-4.9725,1.5107,0.0166749,-0.0472456,2.32877
-4.972,1.51124,0.0154397,-0.0460104,2.32955
