-1,1.3142134,2.3452175,2.5500395,0.028063241
-0.99995,1.3142134,2.266166,2.4314625,0.028063241
-0.9999,1.3142134,2.3056917,2.4314625,0.028063241
-0.99985,1.3142134,2.3452175,2.4314625,0.028063241
-0.9998,1.3142134,2.3452175,2.5105138,0.028063241
-0.99975,1.3142134,2.266166,2.4314625,0.008300396
-0.9997,1.3142134,2.266166,2.4314625,0.028063241
-0.99965,1.3142134,2.266166,2.5500395,0.028063241
-0.9996,1.3142134,2.4242687,2.470988,0.028063241
-0.99955,1.3142134,2.266166,2.4314625,0.028063241
-0.9995,1.3142134,2.266166,2.470988,0.008300396
-0.99945,1.3142134,2.3056917,2.470988,0.028063241
-0.9994,1.3142134,2.4242687,2.4314625,0.028063241
-0.99935,1.3142134,2.3056917,2.352411,0.028063241
-0.9993,1.3142134,2.3056917,2.4314625,0.008300396
-0.99925,1.3142134,2.3056917,2.470988,0.028063241
-0.9992,1.3142134,2.3452175,2.5895653,0.028063241
-0.99915,1.3142134,2.266166,2.4314625,0.028063241
-0.9991,1.3142134,2.3056917,2.4314625,0.008300396
-0.99905,1.3142134,2.3452175,2.470988,0.028063241
-0.999,1.3142134,2.3452175,2.5500395,0.028063241
-0.99895,1.3142134,2.266166,2.4314625,0.028063241
-0.9989,1.3142134,2.3056917,2.4314625,0.028063241
-0.99885,1.3142134,2.3056917,2.5105138,0.028063241
-0.9988,1.3142134,2.3056917,2.5895653,0.028063241
-0.99875,1.3142134,2.2266402,2.470988,0.008300396
-0.9987,1.3142134,2.3056917,2.4314625,0.028063241
-0.99865,1.3142134,2.3452175,2.4314625,0.028063241
-0.9986,1.3142134,2.3452175,2.470988,0.028063241
-0.99855,1.3142134,2.266166,2.3919368,0.028063241
-0.9985,1.3142134,2.266166,2.470988,0.028063241
-0.99845,1.3063083,2.3056917,2.470988,0.028063241
-0.9984,1.3142134,2.384743,2.5500395,0.028063241
-0.99835,1.3142134,2.266166,2.4314625,0.028063241
-0.9983,1.3142134,2.266166,2.4314625,0.028063241
-0.99825,1.3142134,2.266166,2.470988,0.028063241
-0.9982,1.3221185,2.3452175,2.5500395,0.028063241
-0.99815,1.3142134,2.266166,2.4314625,0.028063241
-0.9981,1.3142134,2.266166,2.4314625,0.008300396
-0.99805,1.3142134,2.266166,2.5500395,0.028063241
-0.998,1.3221185,2.3452175,2.5500395,0.028063241
-0.99795,1.3221185,2.266166,2.4314625,0.008300396
-0.9979,1.3142134,2.266166,2.4314625,0.028063241
-0.99785,1.3142134,2.3056917,2.470988,0.028063241
-0.9978,1.3142134,2.3452175,2.5500395,0.028063241
-0.99775,1.3142134,2.266166,2.4314625,0.028063241
-0.9977,1.3142134,2.266166,2.4314625,0.028063241
-0.99765,1.3142134,2.266166,2.5105138,0.028063241
-0.9976,1.3221185,2.384743,2.5105138,0.028063241
-0.99755,1.3142134,2.2266402,2.470988,0.028063241
-0.9975,1.3142134,2.2266402,2.5105138,0.028063241
-0.99745,1.3142134,2.266166,2.5500395,0.028063241
-0.9974,1.3142134,2.3056917,2.5895653,0.028063241
-0.99735,1.3142134,2.2266402,2.470988,0.028063241
-0.9973,1.3142134,2.2266402,2.5105138,0.028063241
-0.99725,1.3142134,2.266166,2.5105138,0.028063241
-0.9972,1.3142134,2.3452175,2.5500395,0.028063241
-0.99715,1.3142134,2.266166,2.4314625,0.028063241
-0.9971,1.3142134,2.266166,2.470988,0.028063241
-0.99705,1.3142134,2.3056917,2.470988,0.028063241
-0.997,1.3142134,2.3452175,2.5500395,0.028063241
-0.99695,1.3142134,2.266166,2.4314625,0.028063241
-0.9969,1.3142134,2.3056917,2.3919368,0.028063241
